Why	WRB	InitCap	O
more	JJR	lowercase	O
than	IN	lowercase	O
half	NN	lowercase	O
of	IN	lowercase	O
the	DT	lowercase	O
HenBox	NNP	mixedCaps	B-Malware
samples	VBZ	lowercase	O
we	PRP	lowercase	O
have	VBP	lowercase	O
seen	VBN	lowercase	O
to	TO	lowercase	O
date	NN	lowercase	O
:	:	other	O
47.90.81	CD	other	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	RB	other	I-Indicator
23	CD	numeric	I-Indicator
222.139.212	CD	other	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	RB	other	I-Indicator
16	CD	numeric	I-Indicator
lala513.gicp	JJ	mixed	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	JJ	other	I-Indicator
net	NN	lowercase	I-Indicator
The	DT	InitCap	O
overlaps	NNS	lowercase	O
between	IN	lowercase	O
the	DT	lowercase	O
Henbox	NNP	InitCap	B-Malware
,	,	other	O
PlugX	NNP	mixedCaps	B-Malware
,	,	other	O
Zupdax	NNP	InitCap	B-Malware
,	,	other	O
and	CC	lowercase	O
Poison	NNP	InitCap	B-Malware
Ivy	NNP	InitCap	I-Malware
malware	NN	lowercase	O
families	NNS	lowercase	O
involves	VBZ	lowercase	O
a	DT	lowercase	O
web	NN	lowercase	O
of	IN	lowercase	O
shared	VBN	lowercase	O
C2s	NNP	mixed	O
and	CC	lowercase	O
IP	NNP	ALLCAPS	O
resolutions	NNS	lowercase	O
centered	VBD	lowercase	O
around	IN	lowercase	O
the	DT	lowercase	O
below	NN	lowercase	O
:	:	other	O
59.188.196	CD	other	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	RB	other	I-Indicator
172	CD	numeric	I-Indicator
cdncool	NN	lowercase	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	NN	other	I-Indicator
com	NN	lowercase	I-Indicator
(	(	other	O
and	CC	lowercase	O
third-levels	NNS	lowercase	O
of	IN	lowercase	O
this	DT	lowercase	O
domain	NN	lowercase	O
)	)	other	O
www3.mefound	NN	mixed	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	JJ	other	I-Indicator
com	NN	lowercase	I-Indicator
www5.zyns	NN	mixed	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	JJ	other	I-Indicator
com	NN	lowercase	I-Indicator
w3.changeip	NN	mixed	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	JJ	other	I-Indicator
org	NN	lowercase	I-Indicator
Ties	NNS	InitCap	O
to	TO	lowercase	O
previous	JJ	lowercase	O
activity	NN	lowercase	O
The	DT	InitCap	O
registrant	NN	lowercase	O
of	IN	lowercase	O
cdncool	NN	lowercase	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	NN	other	I-Indicator
com	NN	lowercase	I-Indicator
also	RB	lowercase	O
registered	VBD	lowercase	O
six	CD	lowercase	O
other	JJ	lowercase	O
domains	NNS	lowercase	O
.	.	other	O

To	TO	InitCap	O
date	NN	lowercase	O
,	,	other	O
Unit	NNP	InitCap	O
42	CD	numeric	O
has	VBZ	lowercase	O
seen	VBN	lowercase	O
four	CD	lowercase	O
of	IN	lowercase	O
the	DT	lowercase	O
seven	CD	lowercase	O
(	(	other	O
the	DT	lowercase	O
first	JJ	lowercase	O
three	CD	lowercase	O
in	IN	lowercase	O
the	DT	lowercase	O
list	NN	lowercase	O
below	IN	lowercase	O
,	,	other	O
along	IN	lowercase	O
with	IN	lowercase	O
cdncool	NN	lowercase	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	NNP	other	I-Indicator
com	NN	lowercase	I-Indicator
)	)	other	O
used	VBN	lowercase	O
in	IN	lowercase	O
malicious	JJ	lowercase	O
activity	NN	lowercase	O
and	CC	lowercase	O
it	PRP	lowercase	O
is	VBZ	lowercase	O
reasonable	JJ	lowercase	O
to	TO	lowercase	O
assume	VB	lowercase	O
the	DT	lowercase	O
remaining	VBG	lowercase	O
three	CD	lowercase	O
are	VBP	lowercase	O
or	CC	lowercase	O
were	VBD	lowercase	O
intended	VBN	lowercase	O
to	TO	lowercase	O
serve	VB	lowercase	O
the	DT	lowercase	O
same	JJ	lowercase	O
purpose	NN	lowercase	B-Indicator
.	.	other	I-Indicator

tcpdo	NN	lowercase	I-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	JJ	other	I-Indicator
net	JJ	lowercase	I-Indicator
adminsysteminfo	NN	lowercase	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	JJ	other	I-Indicator
com	NN	lowercase	I-Indicator
md5c	NN	mixed	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	JJ	other	I-Indicator
net	JJ	lowercase	I-Indicator
linkdatax	NN	lowercase	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	JJ	other	I-Indicator
com	NN	lowercase	I-Indicator
csip6	NN	mixed	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	JJ	other	I-Indicator
biz	NN	lowercase	I-Indicator
adminloader	NN	lowercase	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	JJ	other	I-Indicator
com	NN	lowercase	I-Indicator
Unit	NNP	InitCap	O
42	CD	numeric	O
published	VBD	lowercase	O
a	DT	lowercase	O
blog	NN	lowercase	O
in	IN	lowercase	O
July	NNP	InitCap	O
2016	CD	numeric	O
about	IN	lowercase	O
9002	CD	numeric	B-Malware
malware	NN	lowercase	O
being	VBG	lowercase	O
delivered	VBN	lowercase	O
using	VBG	lowercase	O
a	DT	lowercase	O
combination	NN	lowercase	O
of	IN	lowercase	O
shortened	JJ	lowercase	O
links	NNS	lowercase	O
and	CC	lowercase	O
a	DT	lowercase	O
file	NN	lowercase	O
hosted	VBN	lowercase	O
on	IN	lowercase	O
Google	NNP	InitCap	O
Drive	NNP	InitCap	O
.	.	other	O

The	DT	InitCap	O
spear	JJ	lowercase	O
phishing	NN	lowercase	O
emails	NNS	lowercase	O
had	VBD	lowercase	O
Myanmar	NNP	InitCap	O
political-themed	JJ	lowercase	O
lures	NNS	lowercase	O
and	CC	lowercase	O
,	,	other	O
if	IN	lowercase	O
the	DT	lowercase	O
9002	CD	numeric	B-Malware
C2	NNP	mixed	O
server	NN	lowercase	O
responded	VBD	lowercase	O
,	,	other	O
the	DT	lowercase	O
Trojan	NNP	InitCap	O
sent	NN	lowercase	O
system	NN	lowercase	O
specific	JJ	lowercase	O
information	NN	lowercase	O
along	IN	lowercase	O
with	IN	lowercase	O
the	DT	lowercase	O
string	NN	lowercase	O
“	NNP	other	O
jackhex	NN	lowercase	O
”	NN	other	O
.	.	other	O

“	JJ	other	O
jackhex	NN	lowercase	O
”	NN	other	O
has	VBZ	lowercase	O
also	RB	lowercase	O
been	VBN	lowercase	O
part	NN	lowercase	O
of	IN	lowercase	O
a	DT	lowercase	O
C2	NNP	mixed	O
for	IN	lowercase	O
what	WP	lowercase	O
is	VBZ	lowercase	O
likely	JJ	lowercase	O
related	JJ	lowercase	O
Poison	NNP	InitCap	B-Malware
Ivy	NNP	InitCap	I-Malware
activity	NN	lowercase	O
detailed	VBD	lowercase	O
below	IN	lowercase	O
,	,	other	O
along	IN	lowercase	O
with	IN	lowercase	O
additional	JJ	lowercase	O
infrastructure	NN	lowercase	O
ties	NNS	lowercase	O
.	.	other	O

The	DT	InitCap	O
C2	NNP	mixed	O
for	IN	lowercase	O
the	DT	lowercase	O
aforementioned	JJ	lowercase	O
9002	CD	numeric	B-Malware
sample	NN	lowercase	O
was	VBD	lowercase	O
logitechwkgame	JJ	lowercase	B-Indicator
[	NNP	other	I-Indicator
.	.	other	I-Indicator

]	NN	other	I-Indicator
com	NN	lowercase	I-Indicator
,	,	other	O
which	WDT	lowercase	O
resolved	VBD	lowercase	O
to	TO	lowercase	O
the	DT	lowercase	O
IP	NNP	ALLCAPS	O
address	NN	lowercase	O
222.239.91	CD	other	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	RB	other	I-Indicator
30	CD	numeric	I-Indicator
.	.	other	O

At	IN	InitCap	O
the	DT	lowercase	O
same	JJ	lowercase	O
time	NN	lowercase	O
,	,	other	O
the	DT	lowercase	O
domain	NN	lowercase	B-Indicator
admin.nslookupdns	JJ	lowercase	I-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	NN	other	I-Indicator
com	NN	lowercase	I-Indicator
also	RB	lowercase	O
resolved	VBD	lowercase	O
to	TO	lowercase	O
the	DT	lowercase	O
same	JJ	lowercase	O
IP	NNP	ALLCAPS	O
address	NN	lowercase	O
,	,	other	O
suggesting	VBG	lowercase	O
that	IN	lowercase	O
these	DT	lowercase	O
two	CD	lowercase	O
domains	NNS	lowercase	O
are	VBP	lowercase	O
associated	VBN	lowercase	O
with	IN	lowercase	O
the	DT	lowercase	O
same	JJ	lowercase	O
threat	NN	lowercase	O
actors	NNS	lowercase	O
.	.	other	O

In	IN	InitCap	O
addition	NN	lowercase	O
,	,	other	O
admin.nslookupdns	JJ	lowercase	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	NN	other	I-Indicator
com	NN	lowercase	I-Indicator
was	VBD	lowercase	O
a	DT	lowercase	O
C2	NNP	mixed	O
for	IN	lowercase	O
Poison	NNP	InitCap	B-Malware
Ivy	NNP	InitCap	I-Malware
samples	NNS	lowercase	O
associated	VBN	lowercase	O
with	IN	lowercase	O
attacks	NNS	lowercase	O
on	IN	lowercase	O
Myanmar	NNP	InitCap	O
and	CC	lowercase	O
other	JJ	lowercase	O
Asian	JJ	InitCap	O
countries	NNS	lowercase	O
discussed	VBN	lowercase	O
in	IN	lowercase	O
a	DT	lowercase	O
blog	NN	lowercase	O
published	VBN	lowercase	O
by	IN	lowercase	O
Arbor	NNP	InitCap	B-Organization
Networks	NNP	InitCap	I-Organization
in	IN	lowercase	O
April	NNP	InitCap	O
2016	CD	numeric	O
.	.	other	O

Another	DT	InitCap	O
tie	NN	lowercase	O
between	IN	lowercase	O
the	DT	lowercase	O
activity	NN	lowercase	O
is	VBZ	lowercase	O
the	DT	lowercase	O
C2	NNP	mixed	O
jackhex.md5c	NN	mixed	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	JJ	other	I-Indicator
net	NN	lowercase	I-Indicator
,	,	other	O
which	WDT	lowercase	O
was	VBD	lowercase	O
also	RB	lowercase	O
used	VBN	lowercase	O
as	IN	lowercase	O
a	DT	lowercase	O
Poison	NNP	InitCap	B-Malware
Ivy	NNP	InitCap	I-Malware
C2	NNP	mixed	O
in	IN	lowercase	O
the	DT	lowercase	O
Arbor	NNP	InitCap	B-Organization
Networks	NNP	InitCap	I-Organization
blog	NN	lowercase	O
.	.	other	O

“	JJ	other	O
jackhex	NN	lowercase	O
”	NN	other	O
is	VBZ	lowercase	O
not	RB	lowercase	O
a	DT	lowercase	O
common	JJ	lowercase	O
word	NN	lowercase	O
or	CC	lowercase	O
phrase	NN	lowercase	O
and	CC	lowercase	O
,	,	other	O
as	IN	lowercase	O
noted	VBN	lowercase	O
above	IN	lowercase	O
,	,	other	O
was	VBD	lowercase	O
also	RB	lowercase	O
seen	VBN	lowercase	O
in	IN	lowercase	O
the	DT	lowercase	O
beacon	NN	lowercase	O
activity	NN	lowercase	O
with	IN	lowercase	O
the	DT	lowercase	O
previously	RB	lowercase	O
discussed	JJ	lowercase	O
9002	CD	numeric	B-Malware
sample	NN	lowercase	O
.	.	other	O

Finally	RB	InitCap	O
,	,	other	O
since	IN	lowercase	O
publishing	VBG	lowercase	O
the	DT	lowercase	O
9002	CD	numeric	B-Malware
blog	NN	lowercase	O
,	,	other	O
Unit	NNP	InitCap	O
42	CD	numeric	O
has	VBZ	lowercase	O
also	RB	lowercase	O
seen	VBN	lowercase	O
the	DT	lowercase	O
aforementioned	JJ	lowercase	O
9002	CD	numeric	B-Malware
C2	NNP	mixed	O
used	VBD	lowercase	O
as	IN	lowercase	O
a	DT	lowercase	O
Poison	NNP	InitCap	B-Malware
Ivy	NNP	InitCap	I-Malware
C2	NNP	mixed	O
with	IN	lowercase	O
a	DT	lowercase	O
Myanmar	NNP	InitCap	O
political-themed	JJ	lowercase	O
lure	NN	lowercase	O
.	.	other	O

In	IN	InitCap	O
our	PRP$	lowercase	O
9002	CD	numeric	B-Malware
blog	NN	lowercase	O
we	PRP	lowercase	O
noted	VBD	lowercase	O
some	DT	lowercase	O
additional	JJ	lowercase	O
infrastructure	NN	lowercase	O
used	VBN	lowercase	O
either	CC	lowercase	O
as	IN	lowercase	O
C2s	NNP	mixed	O
for	IN	lowercase	O
related	JJ	lowercase	O
Poison	NNP	InitCap	B-Malware
Ivy	NNP	InitCap	I-Malware
samples	VBZ	lowercase	O
,	,	other	O
or	CC	lowercase	O
domain	NN	lowercase	O
registrant	JJ	lowercase	O
overlap	NN	lowercase	O
with	IN	lowercase	O
those	DT	lowercase	O
C2	NNP	mixed	O
domains	NNS	lowercase	O
.	.	other	O

When	WRB	InitCap	O
we	PRP	lowercase	O
published	VBD	lowercase	O
that	IN	lowercase	O
blog	NN	lowercase	O
Unit	NNP	InitCap	O
42	CD	numeric	O
hadn	NN	lowercase	O
’	NNP	other	O
t	NN	lowercase	O
seen	VBN	lowercase	O
any	DT	lowercase	O
of	IN	lowercase	O
the	DT	lowercase	O
three	CD	lowercase	O
registrants	NNS	lowercase	O
overlap	VBP	lowercase	O
domains	NNS	lowercase	O
used	VBN	lowercase	O
in	IN	lowercase	O
malicious	JJ	lowercase	O
activity	NN	lowercase	O
.	.	other	O

Since	IN	InitCap	O
then	RB	lowercase	O
,	,	other	O
we	PRP	lowercase	O
have	VBP	lowercase	O
seen	VBN	lowercase	O
Poison	NNP	InitCap	B-Malware
Ivy	NNP	InitCap	I-Malware
samples	VBZ	lowercase	O
using	VBG	lowercase	O
third-levels	NNS	lowercase	O
of	IN	lowercase	O
querlyurl	NN	lowercase	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	NN	other	I-Indicator
com	NN	lowercase	I-Indicator
,	,	other	O
lending	VBG	lowercase	O
further	JJ	lowercase	O
credence	NN	lowercase	O
the	DT	lowercase	O
remaining	VBG	lowercase	O
two	CD	lowercase	O
domains	NNS	lowercase	O
,	,	other	O
gooledriveservice	NN	lowercase	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	NN	other	I-Indicator
com	NN	lowercase	I-Indicator
and	CC	lowercase	O
appupdatemoremagic	JJ	lowercase	B-Indicator
[	NN	other	I-Indicator
.	.	other	I-Indicator

]	NN	other	I-Indicator
com	NN	lowercase	I-Indicator
are	VBP	lowercase	O
or	CC	lowercase	O
were	VBD	lowercase	O
intended	VBN	lowercase	O
for	IN	lowercase	O
malicious	JJ	lowercase	O
use	NN	lowercase	O
.	.	other	O

While	IN	InitCap	O
we	PRP	lowercase	O
do	VBP	lowercase	O
not	RB	lowercase	O
have	VB	lowercase	O
complete	JJ	lowercase	O
targeting	NN	lowercase	O
,	,	other	O
information	NN	lowercase	O
associated	VBN	lowercase	O
with	IN	lowercase	O
these	DT	lowercase	O
Poison	NNP	InitCap	B-Malware
Ivy	NNP	InitCap	I-Malware
samples	NNS	lowercase	O
,	,	other	O
several	JJ	lowercase	O
of	IN	lowercase	O
the	DT	lowercase	O
decoy	NN	lowercase	O
files	NNS	lowercase	O
were	VBD	lowercase	O
in	IN	lowercase	O
Chinese	JJ	InitCap	O
and	CC	lowercase	O
appear	VB	lowercase	O
to	TO	lowercase	O
be	VB	lowercase	O
part	NN	lowercase	O
of	IN	lowercase	O
a	DT	lowercase	O
2016	CD	numeric	O
campaign	NN	lowercase	O
targeting	VBG	lowercase	O
organizations	NNS	lowercase	O
in	IN	lowercase	O
Taiwan	NNP	InitCap	O
with	IN	lowercase	O
political-themed	JJ	lowercase	O
lures	NNS	lowercase	O
.	.	other	O

Conclusion	NNP	InitCap	O
Typically	RB	InitCap	O
masquerading	VBG	lowercase	O
as	IN	lowercase	O
legitimate	JJ	lowercase	O
Android	NNP	InitCap	B-Malware
system	NN	lowercase	O
apps	NN	lowercase	O
,	,	other	O
and	CC	lowercase	O
sometimes	RB	lowercase	O
embedding	VBG	lowercase	O
legitimate	JJ	lowercase	O
apps	NN	lowercase	O
within	IN	lowercase	O
them	PRP	lowercase	O
,	,	other	O
the	DT	lowercase	O
primary	JJ	lowercase	O
goal	NN	lowercase	O
of	IN	lowercase	O
the	DT	lowercase	O
malicious	JJ	lowercase	O
HenBox	NNP	mixedCaps	B-Malware
appears	VBZ	lowercase	O
to	TO	lowercase	O
be	VB	lowercase	O
to	TO	lowercase	O
spy	VB	lowercase	O
on	IN	lowercase	O
those	DT	lowercase	O
who	WP	lowercase	O
install	VBP	lowercase	O
them	PRP	lowercase	O
.	.	other	O

Using	VBG	InitCap	O
similar	JJ	lowercase	O
traits	NNS	lowercase	O
,	,	other	O
such	JJ	lowercase	O
as	IN	lowercase	O
copycat	NN	lowercase	O
iconography	NN	lowercase	O
and	CC	lowercase	O
app	NN	lowercase	O
or	CC	lowercase	O
package	NN	lowercase	O
names	NNS	lowercase	O
,	,	other	O
victims	NNS	lowercase	O
are	VBP	lowercase	O
likely	JJ	lowercase	O
socially	RB	lowercase	O
engineered	VBN	lowercase	O
into	IN	lowercase	O
installing	VBG	lowercase	O
the	DT	lowercase	O
malicious	JJ	lowercase	O
apps	NN	lowercase	O
,	,	other	O
especially	RB	lowercase	O
when	WRB	lowercase	O
available	JJ	lowercase	O
on	IN	lowercase	O
so-called	JJ	lowercase	O
third-party	NN	lowercase	O
(	(	other	O
i.e	NN	lowercase	O
.	.	other	O

non-Google	JJ	mixedCaps	O
Play	NNP	InitCap	B-System
)	)	other	O
app	NN	lowercase	O
stores	NNS	lowercase	O
which	WDT	lowercase	O
often	RB	lowercase	O
have	VBP	lowercase	O
fewer	JJR	lowercase	O
security	NN	lowercase	O
and	CC	lowercase	O
vetting	NN	lowercase	O
procedures	NNS	lowercase	O
for	IN	lowercase	O
the	DT	lowercase	O
apps	NN	lowercase	O
they	PRP	lowercase	O
host	VBP	lowercase	O
.	.	other	O

It	PRP	InitCap	O
’	VBZ	other	O
s	RBR	lowercase	O
possible	JJ	lowercase	O
,	,	other	O
as	IN	lowercase	O
with	IN	lowercase	O
other	JJ	lowercase	O
Android	NNP	InitCap	B-System
malware	NN	lowercase	O
,	,	other	O
that	IN	lowercase	O
some	DT	lowercase	O
apps	NN	lowercase	O
may	MD	lowercase	O
also	RB	lowercase	O
be	VB	lowercase	O
available	JJ	lowercase	O
on	IN	lowercase	O
forums	NNS	lowercase	O
,	,	other	O
file-sharing	JJ	lowercase	O
sites	NNS	lowercase	O
or	CC	lowercase	O
even	RB	lowercase	O
sent	VBD	lowercase	O
to	TO	lowercase	O
victims	NNS	lowercase	O
as	IN	lowercase	O
email	NN	lowercase	O
attachments	NNS	lowercase	O
,	,	other	O
and	CC	lowercase	O
we	PRP	lowercase	O
were	VBD	lowercase	O
only	RB	lowercase	O
able	JJ	lowercase	O
to	TO	lowercase	O
determine	VB	lowercase	O
the	DT	lowercase	O
delivery	NN	lowercase	O
mechanism	NN	lowercase	O
for	IN	lowercase	O
a	DT	lowercase	O
handful	NN	lowercase	O
of	IN	lowercase	O
the	DT	lowercase	O
apps	NN	lowercase	O
we	PRP	lowercase	O
have	VBP	lowercase	O
been	VBN	lowercase	O
able	JJ	lowercase	O
to	TO	lowercase	O
find	VB	lowercase	O
.	.	other	O

The	DT	InitCap	O
hosting	NN	lowercase	O
locations	NNS	lowercase	O
seen	VBN	lowercase	O
for	IN	lowercase	O
some	DT	lowercase	O
HenBox	NNP	mixedCaps	B-Malware
samples	NNS	lowercase	O
,	,	other	O
together	RB	lowercase	O
with	IN	lowercase	O
the	DT	lowercase	O
nature	NN	lowercase	O
of	IN	lowercase	O
some	DT	lowercase	O
embedded	JJ	lowercase	O
apps	NN	lowercase	O
including	VBG	lowercase	O
:	:	other	O
those	DT	lowercase	O
targeted	VBN	lowercase	O
at	IN	lowercase	O
extremist	NN	lowercase	O
groups	NNS	lowercase	O
,	,	other	O
those	DT	lowercase	O
who	WP	lowercase	O
use	VBP	lowercase	O
VPN	NNP	ALLCAPS	O
or	CC	lowercase	O
other	JJ	lowercase	O
privacy-enabling	JJ	lowercase	O
apps	NN	lowercase	O
,	,	other	O
and	CC	lowercase	O
those	DT	lowercase	O
who	WP	lowercase	O
speak	VBP	lowercase	O
the	DT	lowercase	O
Uyghur	NNP	InitCap	O
language	NN	lowercase	O
,	,	other	O
highlights	VBZ	lowercase	O
the	DT	lowercase	O
victim	NN	lowercase	O
profile	IN	lowercase	O
the	DT	lowercase	O
threat	NN	lowercase	O
actors	NNS	lowercase	O
were	VBD	lowercase	O
seeking	VBG	lowercase	O
to	TO	lowercase	O
attack	VB	lowercase	O
.	.	other	O

The	DT	InitCap	O
targets	NNS	lowercase	O
and	CC	lowercase	O
capabilities	NNS	lowercase	O
of	IN	lowercase	O
HenBox	NNP	mixedCaps	B-Malware
,	,	other	O
in	IN	lowercase	O
addition	NN	lowercase	O
to	TO	lowercase	O
the	DT	lowercase	O
ties	NNS	lowercase	O
to	TO	lowercase	O
previous	JJ	lowercase	O
activity	NN	lowercase	O
using	VBG	lowercase	O
four	CD	lowercase	O
different	JJ	lowercase	O
Windows	NNP	InitCap	O
malware	NN	lowercase	O
families	NNS	lowercase	O
with	IN	lowercase	O
political-themed	JJ	lowercase	O
lures	NNS	lowercase	O
against	IN	lowercase	O
several	JJ	lowercase	O
different	JJ	lowercase	O
South	NNP	InitCap	O
East	NNP	InitCap	O
Asian	JJ	InitCap	O
countries	NNS	lowercase	O
,	,	other	O
indicates	VBZ	lowercase	O
this	DT	lowercase	O
activity	NN	lowercase	O
likely	JJ	lowercase	O
represents	VBZ	lowercase	O
an	DT	lowercase	O
at	IN	lowercase	O
least	JJS	lowercase	O
three-year-old	JJ	lowercase	O
espionage	NN	lowercase	O
campaign	NN	lowercase	O
.	.	other	O

THURSDAY	NNP	ALLCAPS	O
,	,	other	O
OCTOBER	NNP	ALLCAPS	O
11	CD	numeric	O
,	,	other	O
2018	CD	numeric	O
GPlayed	NNP	mixedCaps	B-Malware
Trojan	NNP	InitCap	O
-	:	other	O
.Net	JJ	mixedCaps	O
playing	NN	lowercase	O
with	IN	lowercase	O
Google	NNP	InitCap	B-Organization
Market	NNP	InitCap	O
Introduction	NNP	InitCap	O
In	IN	InitCap	O
a	DT	lowercase	O
world	NN	lowercase	O
where	WRB	lowercase	O
everything	NN	lowercase	O
is	VBZ	lowercase	O
always	RB	lowercase	O
connected	VBN	lowercase	O
,	,	other	O
and	CC	lowercase	O
mobile	JJ	lowercase	O
devices	NNS	lowercase	O
are	VBP	lowercase	O
involved	VBN	lowercase	O
in	IN	lowercase	O
individuals	NNS	lowercase	O
'	POS	other	O
day-to-day	NN	lowercase	O
lives	NNS	lowercase	O
more	JJR	lowercase	O
and	CC	lowercase	O
more	RBR	lowercase	O
often	RB	lowercase	O
,	,	other	O
malicious	JJ	lowercase	O
actors	NNS	lowercase	O
are	VBP	lowercase	O
seeing	VBG	lowercase	O
increased	JJ	lowercase	O
opportunities	NNS	lowercase	O
to	TO	lowercase	O
attack	VB	lowercase	O
these	DT	lowercase	O
devices	NNS	lowercase	O
.	.	other	O

Cisco	NNP	InitCap	B-Organization
Talos	NNP	InitCap	I-Organization
has	VBZ	lowercase	O
identified	VBN	lowercase	O
the	DT	lowercase	O
latest	JJS	lowercase	O
attempt	NN	lowercase	O
to	TO	lowercase	O
penetrate	VB	lowercase	O
mobile	JJ	lowercase	O
devices	NNS	lowercase	O
—	VBP	other	O
a	DT	lowercase	O
new	JJ	lowercase	O
Android	NNP	InitCap	B-System
trojan	NN	lowercase	O
that	IN	lowercase	O
we	PRP	lowercase	O
have	VBP	lowercase	O
dubbed	VBN	lowercase	O
"	JJ	other	O
GPlayed	NNP	mixedCaps	B-Malware
.	.	other	O

''	''	other	O
This	DT	InitCap	O
is	VBZ	lowercase	O
a	DT	lowercase	O
trojan	NN	lowercase	O
with	IN	lowercase	O
many	JJ	lowercase	O
built-in	JJ	lowercase	O
capabilities	NNS	lowercase	O
.	.	other	O

At	IN	InitCap	O
the	DT	lowercase	O
same	JJ	lowercase	O
time	NN	lowercase	O
,	,	other	O
it	PRP	lowercase	O
's	VBZ	lowercase	O
extremely	RB	lowercase	O
flexible	JJ	lowercase	O
,	,	other	O
making	VBG	lowercase	O
it	PRP	lowercase	O
a	DT	lowercase	O
very	RB	lowercase	O
effective	JJ	lowercase	O
tool	NN	lowercase	O
for	IN	lowercase	O
malicious	JJ	lowercase	O
actors	NNS	lowercase	O
.	.	other	O

The	DT	InitCap	O
sample	NN	lowercase	O
we	PRP	lowercase	O
analyzed	VBD	lowercase	O
uses	NNS	lowercase	O
an	DT	lowercase	O
icon	JJ	lowercase	O
very	RB	lowercase	O
similar	JJ	lowercase	O
to	TO	lowercase	O
Google	NNP	InitCap	B-System
Apps	NNP	InitCap	I-System
,	,	other	O
with	IN	lowercase	O
the	DT	lowercase	O
label	NN	lowercase	O
"	NN	other	O
Google	NNP	InitCap	B-System
Play	NNP	InitCap	I-System
Marketplace	NNP	InitCap	I-System
''	''	other	O
to	TO	lowercase	O
disguise	VB	lowercase	O
itself	PRP	lowercase	O
.	.	other	O

The	DT	InitCap	O
malicious	JJ	lowercase	O
application	NN	lowercase	O
is	VBZ	lowercase	O
on	IN	lowercase	O
the	DT	lowercase	O
left-hand	JJ	lowercase	O
side	NN	lowercase	O
.	.	other	O

What	WP	InitCap	O
makes	VBZ	lowercase	O
this	DT	lowercase	O
malware	NN	lowercase	O
extremely	RB	lowercase	O
powerful	JJ	lowercase	O
is	VBZ	lowercase	O
the	DT	lowercase	O
capability	NN	lowercase	O
to	TO	lowercase	O
adapt	VB	lowercase	O
after	IN	lowercase	O
it	PRP	lowercase	O
's	VBZ	lowercase	O
deployed	VBN	lowercase	O
.	.	other	O

In	IN	InitCap	O
order	NN	lowercase	O
to	TO	lowercase	O
achieve	VB	lowercase	O
this	DT	lowercase	O
adaptability	NN	lowercase	O
,	,	other	O
the	DT	lowercase	O
operator	NN	lowercase	O
has	VBZ	lowercase	O
the	DT	lowercase	O
capability	NN	lowercase	O
to	TO	lowercase	O
remotely	RB	lowercase	O
load	JJ	lowercase	O
plugins	NNS	lowercase	O
,	,	other	O
inject	JJ	lowercase	O
scripts	NNS	lowercase	O
and	CC	lowercase	O
even	RB	lowercase	O
compile	VB	lowercase	O
new	JJ	lowercase	O
.NET	NNP	ALLCAPS	B-System
code	NN	lowercase	O
that	WDT	lowercase	O
can	MD	lowercase	O
be	VB	lowercase	O
executed	VBN	lowercase	O
.	.	other	O

Our	PRP$	InitCap	O
analysis	NN	lowercase	O
indicates	VBZ	lowercase	O
that	IN	lowercase	O
this	DT	lowercase	O
trojan	NN	lowercase	O
is	VBZ	lowercase	O
in	IN	lowercase	O
its	PRP$	lowercase	O
testing	NN	lowercase	O
stage	NN	lowercase	O
but	CC	lowercase	O
given	VBN	lowercase	O
its	PRP$	lowercase	O
potential	JJ	lowercase	O
,	,	other	O
every	DT	lowercase	O
mobile	JJ	lowercase	O
user	NN	lowercase	O
should	MD	lowercase	O
be	VB	lowercase	O
aware	JJ	lowercase	O
of	IN	lowercase	O
GPlayed	NNP	mixedCaps	B-Malware
.	.	other	O

Mobile	JJ	InitCap	O
developers	NNS	lowercase	O
have	VBP	lowercase	O
recently	RB	lowercase	O
begun	VBN	lowercase	O
eschewing	VBG	lowercase	O
